year,timestep,availability-wind,availability-solar,demand-demand,market_price
2030,449,0.713076,0.0,0.843515416,93.75
2030,450,0.726042,0.0,0.815412665,87.9
2030,451,0.714409,0.0,0.787234221,74.9
2030,452,0.689166,0.0,0.747151107,72.95
2030,453,0.672769,0.0,0.703676513,71.12
2030,454,0.675814,0.0,0.664607536,68.64
2030,455,0.676645,0.0,0.624171857,64.75
2030,456,0.67978,0.0,0.595134939,66.0
2030,457,0.703309,0.0,0.558115011,67.51
2030,458,0.725901,0.0,0.542628921,63.54
2030,459,0.721775,0.0,0.533997228,61.82
2030,460,0.708969,0.0,0.52961521,61.85
2030,461,0.731133,0.0,0.529560171,61.75
2030,462,0.734606,0.0,0.536860156,62.59
2030,463,0.729595,0.0,0.578385519,66.9
2030,464,0.706809,0.011508888888888888,0.620059869,74.82
2030,465,0.668276,0.39655444444444443,0.646517964,77.9
2030,466,0.622402,0.5950377777777778,0.663013419,71.8
2030,467,0.627643,0.65735,0.665310574,69.6
2030,468,0.593551,0.6614422222222222,0.661126292,64.89
2030,469,0.57622,0.6397166666666667,0.658990087,66.9
2030,470,0.577964,0.57953,0.660050995,73.37
2030,471,0.578013,0.4266877777777778,0.664955237,79.14
2030,472,0.598673,0.1355555555555555,0.681931601,87.86
2030,473,0.600538,0.0,0.717401231,94.98
2030,474,0.561348,0.0,0.713940749,99.89
2030,475,0.502184,0.0,0.697337048,91.57
2030,476,0.438126,0.0,0.673694817,80.0
2030,477,0.376625,0.0,0.644380625,75.72
2030,478,0.325492,0.0,0.614540119,70.42
2030,479,0.283043,0.0,0.586814244,69.13
2030,480,0.236232,0.0,0.562647047,62.5
2030,481,0.185799,0.0,0.550576454,57.0
2030,482,0.147937,0.0,0.537147897,55.15
2030,483,0.120778,0.0,0.530049221,50.89
2030,484,0.10701,0.0,0.525433815,48.31
2030,485,0.105131,0.0,0.520140324,46.94
2030,486,0.115678,0.0,0.516848517,45.0
2030,487,0.111626,0.0,0.547974993,42.17
2030,488,0.113541,0.0003388888888888889,0.579755715,51.0
2030,489,0.122971,0.0699411111111111,0.604304051,60.0
2030,490,0.144839,0.16180111111111115,0.625452925,59.09
2030,491,0.150878,0.2572433333333333,0.632750121,56.24
2030,492,0.161806,0.3074377777777778,0.63477056,59.9
2030,493,0.178699,0.26258,0.636275569,52.74
2030,494,0.199987,0.16650777777777775,0.63525407,55.84
2030,495,0.246048,0.07620555555555555,0.64465292,57.21
2030,496,0.312839,0.011788888888888889,0.671028145,55.53
2030,497,0.399164,0.0,0.722963238,68.79
2030,498,0.467455,0.0,0.725684384,82.0
2030,499,0.501984,0.0,0.713280189,64.0
2030,500,0.539699,0.0,0.690210666,60.2
2030,501,0.553454,0.0,0.659735053,57.0
2030,502,0.567133,0.0,0.625023163,54.26
2030,503,0.586824,0.0,0.594182046,53.27
2030,504,0.594811,0.0,0.572853556,44.08
2030,505,0.636668,0.0,0.644115649,49.99
2030,506,0.689158,0.0,0.642694075,45.0
2030,507,0.727071,0.0,0.64972811,27.92
2030,508,0.735959,0.0,0.661425704,18.0
2030,509,0.749243,0.0,0.686729898,20.5
2030,510,0.760221,0.0,0.690862697,42.27
2030,511,0.755459,0.0,0.763297944,68.5
2030,512,0.747173,0.0,0.80805203,130.0
2030,513,0.749205,0.01773777777777778,0.823626885,89.6
2030,514,0.74288,0.08499555555555556,0.819624529,74.34
2030,515,0.705899,0.17504999999999998,0.812830319,60.6
2030,516,0.632669,0.23154111111111111,0.808048785,57.01
2030,517,0.576085,0.27890333333333334,0.827578504,56.52
2030,518,0.563594,0.20973555555555556,0.828543287,58.55
2030,519,0.55037,0.1066411111111111,0.827875686,60.47
2030,520,0.560961,0.010437777777777778,0.853406211,67.0
2030,521,0.623108,0.0,0.891660973,88.77
2030,522,0.686169,0.0,0.887245204,110.3
2030,523,0.676442,0.0,0.868004917,98.1
2030,524,0.636252,0.0,0.83379876,67.43
2030,525,0.598665,0.0,0.791385266,64.41
2030,526,0.601239,0.0,0.7472782,56.22
2030,527,0.595634,0.0,0.701617123,50.35
2030,528,0.598628,0.0,0.673199801,16.84
2030,529,0.56277,0.0,0.692386151,10.99
2030,530,0.555392,0.0,0.678484656,10.0
2030,531,0.593549,0.0,0.672207078,5.0
